arm,panel,step,condition,global_task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,success,steps
ablation,validation,2100,correct,13,44,29,44,7,7,0,280
ablation,validation,2100,correct,13,45,37,45,7,7,1,137
ablation,validation,2100,correct,13,46,31,46,7,7,0,280
ablation,validation,2100,correct,13,47,6,47,7,7,1,263
ablation,validation,2100,correct,13,48,27,48,7,7,0,280
ablation,validation,2100,correct,13,49,39,49,7,7,0,280
ablation,validation,2100,correct,1,0,1,0,7,7,0,220
ablation,validation,2100,correct,1,1,21,1,7,7,0,220
ablation,validation,2100,correct,1,2,39,2,7,7,0,220
ablation,validation,2100,correct,1,3,14,3,7,7,0,220
ablation,validation,2100,correct,1,4,2,4,7,7,0,220
ablation,validation,2100,correct,1,5,34,5,7,7,0,220
ablation,validation,2100,correct,1,6,40,6,7,7,0,220
ablation,validation,2100,correct,1,7,8,7,7,7,0,220
ablation,validation,2100,correct,1,8,4,8,7,7,0,220
ablation,validation,2100,correct,1,9,42,9,7,7,0,220
ablation,validation,2100,correct,1,10,44,10,7,7,0,220
ablation,validation,2100,correct,1,11,24,11,7,7,0,220
ablation,validation,2100,correct,1,12,36,12,7,7,0,220
ablation,validation,2100,correct,1,13,37,13,7,7,0,220
ablation,validation,2100,correct,1,14,18,14,7,7,0,220
ablation,validation,2100,correct,1,15,31,15,7,7,0,220
ablation,validation,2100,correct,1,16,33,16,7,7,0,220
ablation,validation,2100,correct,1,17,9,17,7,7,0,220
ablation,validation,2100,correct,1,18,6,18,7,7,0,220
ablation,validation,2100,correct,1,19,7,19,7,7,0,220
ablation,validation,2100,correct,1,20,27,20,7,7,0,220
ablation,validation,2100,correct,1,21,20,21,7,7,0,220
ablation,validation,2100,correct,1,22,38,22,7,7,0,220
ablation,validation,2100,correct,1,23,46,23,7,7,0,220
ablation,validation,2100,correct,1,24,17,24,7,7,0,220
ablation,validation,2100,correct,1,25,41,25,7,7,0,220
ablation,validation,2100,correct,1,26,0,26,7,7,0,220
ablation,validation,2100,correct,1,27,30,27,7,7,0,220
ablation,validation,2100,correct,1,28,22,28,7,7,0,220
ablation,validation,2100,correct,1,29,12,29,7,7,0,220
ablation,validation,2100,correct,1,30,47,30,7,7,0,220
ablation,validation,2100,correct,1,31,45,31,7,7,0,220
ablation,validation,2100,correct,1,32,32,32,7,7,0,220
ablation,validation,2100,correct,1,33,43,33,7,7,0,220
ablation,validation,2100,correct,1,34,3,34,7,7,0,220
ablation,validation,2100,correct,1,35,11,35,7,7,0,220
ablation,validation,2100,correct,1,36,48,36,7,7,0,220
ablation,validation,2100,correct,1,37,28,37,7,7,0,220
ablation,validation,2100,correct,1,38,35,38,7,7,0,220
ablation,validation,2100,correct,1,39,29,39,7,7,0,220
ablation,validation,2100,correct,1,40,15,40,7,7,0,220
ablation,validation,2100,correct,1,41,5,41,7,7,0,220
ablation,validation,2100,correct,1,42,26,42,7,7,0,220
ablation,validation,2100,correct,1,43,19,43,7,7,0,220
ablation,validation,2100,correct,1,44,23,44,7,7,0,220
ablation,validation,2100,correct,1,45,10,45,7,7,0,220
ablation,validation,2100,correct,1,46,16,46,7,7,0,220
ablation,validation,2100,correct,1,47,25,47,7,7,0,220
ablation,validation,2100,correct,1,48,49,48,7,7,0,220
ablation,validation,2100,correct,1,49,13,49,7,7,0,220
ablation,validation,2100,correct,3,0,2,0,7,7,1,113
ablation,validation,2100,correct,3,1,36,1,7,7,1,119
ablation,validation,2100,correct,3,2,43,2,7,7,1,104
ablation,validation,2100,correct,3,3,16,3,7,7,1,98
ablation,validation,2100,correct,3,4,7,4,7,7,0,220
ablation,validation,2100,correct,3,5,8,5,7,7,0,220
ablation,validation,2100,correct,3,6,14,6,7,7,0,220
ablation,validation,2100,correct,3,7,38,7,7,7,1,94
ablation,validation,2100,correct,3,8,33,8,7,7,0,220
ablation,validation,2100,correct,3,9,1,9,7,7,1,97
ablation,validation,2100,correct,3,10,21,10,7,7,1,139
ablation,validation,2100,correct,3,11,5,11,7,7,1,100
ablation,validation,2100,correct,3,12,49,12,7,7,1,110
ablation,validation,2100,correct,3,13,29,13,7,7,0,220
ablation,validation,2100,correct,3,14,24,14,7,7,1,101
ablation,validation,2100,correct,3,15,10,15,7,7,1,81
ablation,validation,2100,correct,3,16,44,16,7,7,1,82
ablation,validation,2100,correct,3,17,15,17,7,7,1,103
ablation,validation,2100,correct,3,18,19,18,7,7,1,111
ablation,validation,2100,correct,3,19,39,19,7,7,1,90
ablation,validation,2100,correct,3,20,6,20,7,7,0,220
ablation,validation,2100,correct,3,21,30,21,7,7,1,103
ablation,validation,2100,correct,3,22,28,22,7,7,0,220
ablation,validation,2100,correct,3,23,34,23,7,7,1,120
ablation,validation,2100,correct,3,24,3,24,7,7,1,103
ablation,validation,2100,correct,3,25,45,25,7,7,0,220
ablation,validation,2100,correct,3,26,32,26,7,7,1,111
ablation,validation,2100,correct,3,27,22,27,7,7,0,220
ablation,validation,2100,correct,3,28,20,28,7,7,0,220
ablation,validation,2100,correct,3,29,23,29,7,7,1,99
ablation,validation,2100,correct,3,30,9,30,7,7,0,220
ablation,validation,2100,correct,3,31,0,31,7,7,1,109
ablation,validation,2100,correct,3,32,4,32,7,7,1,77
ablation,validation,2100,correct,3,33,47,33,7,7,1,110
ablation,validation,2100,correct,3,34,31,34,7,7,1,94
ablation,validation,2100,correct,3,35,27,35,7,7,0,220
ablation,validation,2100,correct,3,36,17,36,7,7,0,220
ablation,validation,2100,correct,3,37,41,37,7,7,1,102
ablation,validation,2100,correct,3,38,25,38,7,7,1,114
ablation,validation,2100,correct,3,39,35,39,7,7,1,107
ablation,validation,2100,correct,3,40,46,40,7,7,1,105
ablation,validation,2100,correct,3,41,40,41,7,7,0,220
ablation,validation,2100,correct,3,42,42,42,7,7,1,117
ablation,validation,2100,correct,3,43,48,43,7,7,1,99
ablation,validation,2100,correct,3,44,26,44,7,7,0,220
ablation,validation,2100,correct,3,45,11,45,7,7,1,95
ablation,validation,2100,correct,3,46,18,46,7,7,0,220
ablation,validation,2100,correct,3,47,13,47,7,7,0,220
ablation,validation,2100,correct,3,48,12,48,7,7,1,108
ablation,validation,2100,correct,3,49,37,49,7,7,1,111
main,train,1800,correct,34,32,48,32,7,7,0,520
main,train,1800,correct,34,33,49,33,7,7,1,309
main,train,1800,correct,34,34,47,34,7,7,1,248
main,train,1800,correct,34,35,46,35,7,7,1,354
main,train,1800,correct,35,32,48,32,7,7,0,520
main,train,1800,correct,35,33,46,33,7,7,0,520
main,train,1800,correct,35,34,49,34,7,7,1,173
main,train,1800,correct,35,35,47,35,7,7,1,151
main,train,1800,correct,36,32,49,32,7,7,0,520
main,train,1800,correct,36,33,48,33,7,7,1,230
main,train,1800,correct,36,34,46,34,7,7,1,292
main,train,1800,correct,36,35,47,35,7,7,1,311
main,train,1800,correct,37,32,49,32,7,7,0,520
main,train,1800,correct,37,33,47,33,7,7,1,463
main,train,1800,correct,37,34,46,34,7,7,0,520
main,train,1800,correct,37,35,48,35,7,7,0,520
main,train,1800,correct,38,32,48,32,7,7,0,520
main,train,1800,correct,38,33,49,33,7,7,0,520
main,train,1800,correct,38,34,46,34,7,7,0,520
main,train,1800,correct,38,35,47,35,7,7,0,520
main,train,1800,correct,39,32,47,32,7,7,0,520
main,train,1800,correct,39,33,48,33,7,7,0,520
main,train,1800,correct,39,34,46,34,7,7,0,520
main,train,1800,correct,39,35,49,35,7,7,0,520
main,train,1800,correct,20,32,47,32,7,7,1,119
main,train,1800,correct,20,33,48,33,7,7,0,300
main,train,1800,correct,20,34,46,34,7,7,0,300
main,train,1800,correct,20,35,49,35,7,7,0,300
main,train,1800,correct,21,32,47,32,7,7,1,78
main,train,1800,correct,21,33,48,33,7,7,1,92
main,train,1800,correct,21,34,46,34,7,7,1,78
main,train,1800,correct,21,35,49,35,7,7,1,80
main,train,1800,correct,22,32,46,32,7,7,1,98
main,train,1800,correct,22,33,48,33,7,7,1,132
main,train,1800,correct,22,34,49,34,7,7,1,104
main,train,1800,correct,22,35,47,35,7,7,1,87
main,train,1800,correct,25,32,48,32,7,7,1,118
main,train,1800,correct,25,33,47,33,7,7,0,300
main,train,1800,correct,25,34,49,34,7,7,0,300
main,train,1800,correct,25,35,46,35,7,7,0,300
main,train,1800,correct,28,32,49,32,7,7,1,78
main,train,1800,correct,28,33,47,33,7,7,1,85
main,train,1800,correct,28,34,46,34,7,7,1,137
main,train,1800,correct,28,35,48,35,7,7,1,67
main,train,1800,correct,29,32,46,32,7,7,0,300
main,train,1800,correct,29,33,48,33,7,7,0,300
main,train,1800,correct,29,34,49,34,7,7,0,300
main,train,1800,correct,29,35,47,35,7,7,0,300
main,train,1800,correct,12,32,48,32,7,7,1,188
main,train,1800,correct,12,33,49,33,7,7,1,134
main,train,1800,correct,12,34,47,34,7,7,1,117
main,train,1800,correct,12,35,46,35,7,7,1,130
main,train,1800,correct,14,32,47,32,7,7,1,147
main,train,1800,correct,14,33,46,33,7,7,0,280
main,train,1800,correct,14,34,49,34,7,7,1,136
main,train,1800,correct,14,35,48,35,7,7,1,150
main,train,1800,correct,15,32,48,32,7,7,1,229
main,train,1800,correct,15,33,47,33,7,7,1,157
main,train,1800,correct,15,34,46,34,7,7,1,215
main,train,1800,correct,15,35,49,35,7,7,1,144
main,train,1800,correct,16,32,48,32,7,7,1,175
main,train,1800,correct,16,33,46,33,7,7,1,172
main,train,1800,correct,16,34,47,34,7,7,1,139
main,train,1800,correct,16,35,49,35,7,7,1,141
main,train,1800,correct,18,32,47,32,7,7,0,280
main,train,1800,correct,18,33,49,33,7,7,1,147
main,train,1800,correct,18,34,46,34,7,7,1,137
main,train,1800,correct,18,35,48,35,7,7,1,151
main,train,1800,correct,19,32,46,32,7,7,1,118
main,train,1800,correct,19,33,47,33,7,7,1,112
main,train,1800,correct,19,34,49,34,7,7,1,123
main,train,1800,correct,19,35,48,35,7,7,1,121
main,train,1800,correct,0,32,48,32,7,7,1,78
main,train,1800,correct,0,33,46,33,7,7,0,220
main,train,1800,correct,0,34,47,34,7,7,0,220
main,train,1800,correct,0,35,49,35,7,7,1,100
main,train,1800,correct,2,32,49,32,7,7,1,84
main,train,1800,correct,2,33,47,33,7,7,1,87
main,train,1800,correct,2,34,48,34,7,7,1,101
main,train,1800,correct,2,35,46,35,7,7,1,94
main,train,1800,correct,4,32,46,32,7,7,1,125
main,train,1800,correct,4,33,49,33,7,7,1,151
main,train,1800,correct,4,34,48,34,7,7,1,152
main,train,1800,correct,4,35,47,35,7,7,1,142
main,train,1800,correct,5,32,49,32,7,7,0,220
main,train,1800,correct,5,33,47,33,7,7,1,95
main,train,1800,correct,5,34,46,34,7,7,1,97
main,train,1800,correct,5,35,48,35,7,7,1,91
main,train,1800,correct,7,32,49,32,7,7,1,157
main,train,1800,correct,7,33,46,33,7,7,1,153
main,train,1800,correct,7,34,48,34,7,7,1,144
main,train,1800,correct,7,35,47,35,7,7,1,157
main,train,1800,correct,9,32,46,32,7,7,0,220
main,train,1800,correct,9,33,47,33,7,7,0,220
main,train,1800,correct,9,34,48,34,7,7,1,106
main,train,1800,correct,9,35,49,35,7,7,1,119
main,train,2100,correct,34,32,48,32,7,7,1,274
main,train,2100,correct,34,33,49,33,7,7,1,306
main,train,2100,correct,34,34,47,34,7,7,1,256
main,train,2100,correct,34,35,46,35,7,7,0,520
main,train,2100,correct,35,32,48,32,7,7,0,520
main,train,2100,correct,35,33,46,33,7,7,0,520
main,train,2100,correct,35,34,49,34,7,7,1,175
main,train,2100,correct,35,35,47,35,7,7,1,155
main,train,2100,correct,36,32,49,32,7,7,1,350
main,train,2100,correct,36,33,48,33,7,7,1,202
main,train,2100,correct,36,34,46,34,7,7,1,284
main,train,2100,correct,36,35,47,35,7,7,1,284
main,train,2100,correct,37,32,49,32,7,7,0,520
main,train,2100,correct,37,33,47,33,7,7,0,520
main,train,2100,correct,37,34,46,34,7,7,0,520
main,train,2100,correct,37,35,48,35,7,7,0,520
main,train,2100,correct,38,32,48,32,7,7,0,520
main,train,2100,correct,38,33,49,33,7,7,0,520
main,train,2100,correct,38,34,46,34,7,7,0,520
main,train,2100,correct,38,35,47,35,7,7,1,431
main,train,2100,correct,39,32,47,32,7,7,0,520
main,train,2100,correct,39,33,48,33,7,7,0,520
main,train,2100,correct,39,34,46,34,7,7,0,520
main,train,2100,correct,39,35,49,35,7,7,0,520
main,train,2100,correct,20,32,47,32,7,7,0,300
main,train,2100,correct,20,33,48,33,7,7,0,300
main,train,2100,correct,20,34,46,34,7,7,0,300
main,train,2100,correct,20,35,49,35,7,7,0,300
main,train,2100,correct,21,32,47,32,7,7,1,80
main,train,2100,correct,21,33,48,33,7,7,1,84
main,train,2100,correct,21,34,46,34,7,7,1,73
main,train,2100,correct,21,35,49,35,7,7,1,78
main,train,2100,correct,22,32,46,32,7,7,0,300
main,train,2100,correct,22,33,48,33,7,7,1,114
main,train,2100,correct,22,34,49,34,7,7,1,102
main,train,2100,correct,22,35,47,35,7,7,1,84
main,train,2100,correct,25,32,48,32,7,7,1,118
main,train,2100,correct,25,33,47,33,7,7,0,300
main,train,2100,correct,25,34,49,34,7,7,0,300
main,train,2100,correct,25,35,46,35,7,7,0,300
main,train,2100,correct,28,32,49,32,7,7,1,81
main,train,2100,correct,28,33,47,33,7,7,1,87
main,train,2100,correct,28,34,46,34,7,7,1,81
main,train,2100,correct,28,35,48,35,7,7,1,70
main,train,2100,correct,29,32,46,32,7,7,0,300
main,train,2100,correct,29,33,48,33,7,7,0,300
main,train,2100,correct,29,34,49,34,7,7,0,300
main,train,2100,correct,29,35,47,35,7,7,0,300
main,train,2100,correct,12,32,48,32,7,7,1,187
main,train,2100,correct,12,33,49,33,7,7,1,134
main,train,2100,correct,12,34,47,34,7,7,1,122
main,train,2100,correct,12,35,46,35,7,7,1,129
main,train,2100,correct,14,32,47,32,7,7,1,148
main,train,2100,correct,14,33,46,33,7,7,1,274
main,train,2100,correct,14,34,49,34,7,7,1,136
main,train,2100,correct,14,35,48,35,7,7,1,136
main,train,2100,correct,15,32,48,32,7,7,1,173
main,train,2100,correct,15,33,47,33,7,7,1,136
main,train,2100,correct,15,34,46,34,7,7,1,275
main,train,2100,correct,15,35,49,35,7,7,1,143
main,train,2100,correct,16,32,48,32,7,7,1,197
main,train,2100,correct,16,33,46,33,7,7,1,165
main,train,2100,correct,16,34,47,34,7,7,1,147
main,train,2100,correct,16,35,49,35,7,7,1,141
main,train,2100,correct,18,32,47,32,7,7,1,155
main,train,2100,correct,18,33,49,33,7,7,1,147
main,train,2100,correct,18,34,46,34,7,7,1,137
main,train,2100,correct,18,35,48,35,7,7,1,151
main,train,2100,correct,19,32,46,32,7,7,1,121
main,train,2100,correct,19,33,47,33,7,7,1,117
main,train,2100,correct,19,34,49,34,7,7,1,127
main,train,2100,correct,19,35,48,35,7,7,1,124
main,train,2100,correct,0,32,48,32,7,7,1,78
main,train,2100,correct,0,33,46,33,7,7,0,220
main,train,2100,correct,0,34,47,34,7,7,1,77
main,train,2100,correct,0,35,49,35,7,7,1,83
main,train,2100,correct,2,32,49,32,7,7,1,91
main,train,2100,correct,2,33,47,33,7,7,1,90
main,train,2100,correct,2,34,48,34,7,7,1,95
main,train,2100,correct,2,35,46,35,7,7,1,93
main,train,2100,correct,4,32,46,32,7,7,1,124
main,train,2100,correct,4,33,49,33,7,7,1,147
main,train,2100,correct,4,34,48,34,7,7,1,152
main,train,2100,correct,4,35,47,35,7,7,1,137
main,train,2100,correct,5,32,49,32,7,7,0,220
main,train,2100,correct,5,33,47,33,7,7,1,92
main,train,2100,correct,5,34,46,34,7,7,1,98
main,train,2100,correct,5,35,48,35,7,7,1,107
main,train,2100,correct,7,32,49,32,7,7,1,142
main,train,2100,correct,7,33,46,33,7,7,1,137
main,train,2100,correct,7,34,48,34,7,7,0,220
main,train,2100,correct,7,35,47,35,7,7,1,120
main,train,2100,correct,9,32,46,32,7,7,1,110
main,train,2100,correct,9,33,47,33,7,7,1,122
main,train,2100,correct,9,34,48,34,7,7,1,125
main,train,2100,correct,9,35,49,35,7,7,1,118
ablation,train,1800,correct,34,32,48,32,7,7,0,520
ablation,train,1800,correct,34,33,49,33,7,7,1,240
ablation,train,1800,correct,34,34,47,34,7,7,1,247
ablation,train,1800,correct,34,35,46,35,7,7,0,520
ablation,train,1800,correct,35,32,48,32,7,7,0,520
ablation,train,1800,correct,35,33,46,33,7,7,0,520
ablation,train,1800,correct,35,34,49,34,7,7,1,201
ablation,train,1800,correct,35,35,47,35,7,7,1,162
ablation,train,1800,correct,36,32,49,32,7,7,0,520
ablation,train,1800,correct,36,33,48,33,7,7,1,301
ablation,train,1800,correct,36,34,46,34,7,7,1,299
ablation,train,1800,correct,36,35,47,35,7,7,1,282
ablation,train,1800,correct,37,32,49,32,7,7,0,520
ablation,train,1800,correct,37,33,47,33,7,7,0,520
ablation,train,1800,correct,37,34,46,34,7,7,1,293
ablation,train,1800,correct,37,35,48,35,7,7,0,520
ablation,train,1800,correct,38,32,48,32,7,7,0,520
ablation,train,1800,correct,38,33,49,33,7,7,1,495
ablation,train,1800,correct,38,34,46,34,7,7,0,520
ablation,train,1800,correct,38,35,47,35,7,7,0,520
ablation,train,1800,correct,39,32,47,32,7,7,0,520
ablation,train,1800,correct,39,33,48,33,7,7,0,520
ablation,train,1800,correct,39,34,46,34,7,7,0,520
ablation,train,1800,correct,39,35,49,35,7,7,1,374
ablation,train,1800,correct,20,32,47,32,7,7,1,106
ablation,train,1800,correct,20,33,48,33,7,7,0,300
ablation,train,1800,correct,20,34,46,34,7,7,0,300
ablation,train,1800,correct,20,35,49,35,7,7,0,300
ablation,train,1800,correct,21,32,47,32,7,7,1,80
ablation,train,1800,correct,21,33,48,33,7,7,1,84
ablation,train,1800,correct,21,34,46,34,7,7,1,80
ablation,train,1800,correct,21,35,49,35,7,7,1,83
ablation,train,1800,correct,22,32,46,32,7,7,1,99
ablation,train,1800,correct,22,33,48,33,7,7,1,134
ablation,train,1800,correct,22,34,49,34,7,7,1,105
ablation,train,1800,correct,22,35,47,35,7,7,1,96
ablation,train,1800,correct,25,32,48,32,7,7,0,300
ablation,train,1800,correct,25,33,47,33,7,7,0,300
ablation,train,1800,correct,25,34,49,34,7,7,1,112
ablation,train,1800,correct,25,35,46,35,7,7,0,300
ablation,train,1800,correct,28,32,49,32,7,7,1,79
ablation,train,1800,correct,28,33,47,33,7,7,1,88
ablation,train,1800,correct,28,34,46,34,7,7,1,81
ablation,train,1800,correct,28,35,48,35,7,7,1,67
ablation,train,1800,correct,29,32,46,32,7,7,0,300
ablation,train,1800,correct,29,33,48,33,7,7,0,300
ablation,train,1800,correct,29,34,49,34,7,7,0,300
ablation,train,1800,correct,29,35,47,35,7,7,0,300
ablation,train,1800,correct,12,32,48,32,7,7,1,205
ablation,train,1800,correct,12,33,49,33,7,7,1,137
ablation,train,1800,correct,12,34,47,34,7,7,1,197
ablation,train,1800,correct,12,35,46,35,7,7,1,130
ablation,train,1800,correct,14,32,47,32,7,7,1,155
ablation,train,1800,correct,14,33,46,33,7,7,1,152
ablation,train,1800,correct,14,34,49,34,7,7,1,127
ablation,train,1800,correct,14,35,48,35,7,7,1,137
ablation,train,1800,correct,15,32,48,32,7,7,0,280
ablation,train,1800,correct,15,33,47,33,7,7,0,280
ablation,train,1800,correct,15,34,46,34,7,7,0,280
ablation,train,1800,correct,15,35,49,35,7,7,1,144
ablation,train,1800,correct,16,32,48,32,7,7,1,138
ablation,train,1800,correct,16,33,46,33,7,7,1,173
ablation,train,1800,correct,16,34,47,34,7,7,1,137
ablation,train,1800,correct,16,35,49,35,7,7,1,142
ablation,train,1800,correct,18,32,47,32,7,7,1,153
ablation,train,1800,correct,18,33,49,33,7,7,1,147
ablation,train,1800,correct,18,34,46,34,7,7,1,133
ablation,train,1800,correct,18,35,48,35,7,7,1,151
ablation,train,1800,correct,19,32,46,32,7,7,1,120
ablation,train,1800,correct,19,33,47,33,7,7,1,115
ablation,train,1800,correct,19,34,49,34,7,7,1,133
ablation,train,1800,correct,19,35,48,35,7,7,1,122
ablation,train,1800,correct,0,32,48,32,7,7,1,78
ablation,train,1800,correct,0,33,46,33,7,7,0,220
ablation,train,1800,correct,0,34,47,34,7,7,1,76
ablation,train,1800,correct,0,35,49,35,7,7,1,100
ablation,train,1800,correct,2,32,49,32,7,7,1,100
ablation,train,1800,correct,2,33,47,33,7,7,1,99
ablation,train,1800,correct,2,34,48,34,7,7,1,96
ablation,train,1800,correct,2,35,46,35,7,7,1,98
ablation,train,1800,correct,4,32,46,32,7,7,1,125
ablation,train,1800,correct,4,33,49,33,7,7,0,220
ablation,train,1800,correct,4,34,48,34,7,7,1,146
ablation,train,1800,correct,4,35,47,35,7,7,1,133
ablation,train,1800,correct,5,32,49,32,7,7,0,220
ablation,train,1800,correct,5,33,47,33,7,7,1,100
ablation,train,1800,correct,5,34,46,34,7,7,1,98
ablation,train,1800,correct,5,35,48,35,7,7,1,101
ablation,train,1800,correct,7,32,49,32,7,7,1,144
ablation,train,1800,correct,7,33,46,33,7,7,1,145
ablation,train,1800,correct,7,34,48,34,7,7,1,176
ablation,train,1800,correct,7,35,47,35,7,7,1,200
ablation,train,1800,correct,9,32,46,32,7,7,1,110
ablation,train,1800,correct,9,33,47,33,7,7,1,114
ablation,train,1800,correct,9,34,48,34,7,7,0,220
ablation,train,1800,correct,9,35,49,35,7,7,1,118
ablation,train,2100,correct,34,32,48,32,7,7,0,520
ablation,train,2100,correct,34,33,49,33,7,7,1,366
ablation,train,2100,correct,34,34,47,34,7,7,1,288
ablation,train,2100,correct,34,35,46,35,7,7,0,520
ablation,train,2100,correct,35,32,48,32,7,7,0,520
ablation,train,2100,correct,35,33,46,33,7,7,0,520
ablation,train,2100,correct,35,34,49,34,7,7,1,210
ablation,train,2100,correct,35,35,47,35,7,7,1,206
ablation,train,2100,correct,36,32,49,32,7,7,1,351
ablation,train,2100,correct,36,33,48,33,7,7,1,335
ablation,train,2100,correct,36,34,46,34,7,7,1,275
ablation,train,2100,correct,36,35,47,35,7,7,1,284
ablation,train,2100,correct,37,32,49,32,7,7,0,520
ablation,train,2100,correct,37,33,47,33,7,7,1,430
ablation,train,2100,correct,37,34,46,34,7,7,0,520
ablation,train,2100,correct,37,35,48,35,7,7,0,520
ablation,train,2100,correct,38,32,48,32,7,7,0,520
ablation,train,2100,correct,38,33,49,33,7,7,0,520
ablation,train,2100,correct,38,34,46,34,7,7,0,520
ablation,train,2100,correct,38,35,47,35,7,7,0,520
ablation,train,2100,correct,39,32,47,32,7,7,0,520
ablation,train,2100,correct,39,33,48,33,7,7,0,520
ablation,train,2100,correct,39,34,46,34,7,7,0,520
ablation,train,2100,correct,39,35,49,35,7,7,1,379
ablation,train,2100,correct,20,32,47,32,7,7,0,300
ablation,train,2100,correct,20,33,48,33,7,7,0,300
ablation,train,2100,correct,20,34,46,34,7,7,1,296
ablation,train,2100,correct,20,35,49,35,7,7,1,215
ablation,train,2100,correct,21,32,47,32,7,7,1,79
ablation,train,2100,correct,21,33,48,33,7,7,1,85
ablation,train,2100,correct,21,34,46,34,7,7,1,78
ablation,train,2100,correct,21,35,49,35,7,7,1,82
ablation,train,2100,correct,22,32,46,32,7,7,1,101
ablation,train,2100,correct,22,33,48,33,7,7,1,115
ablation,train,2100,correct,22,34,49,34,7,7,1,102
ablation,train,2100,correct,22,35,47,35,7,7,1,94
ablation,train,2100,correct,25,32,48,32,7,7,0,300
ablation,train,2100,correct,25,33,47,33,7,7,0,300
ablation,train,2100,correct,25,34,49,34,7,7,0,300
ablation,train,2100,correct,25,35,46,35,7,7,0,300
ablation,train,2100,correct,28,32,49,32,7,7,1,80
ablation,train,2100,correct,28,33,47,33,7,7,1,90
ablation,train,2100,correct,28,34,46,34,7,7,1,81
ablation,train,2100,correct,28,35,48,35,7,7,1,70
ablation,train,2100,correct,29,32,46,32,7,7,0,300
ablation,train,2100,correct,29,33,48,33,7,7,1,148
ablation,train,2100,correct,29,34,49,34,7,7,0,300
ablation,train,2100,correct,29,35,47,35,7,7,0,300
ablation,train,2100,correct,12,32,48,32,7,7,1,171
ablation,train,2100,correct,12,33,49,33,7,7,1,135
ablation,train,2100,correct,12,34,47,34,7,7,1,116
ablation,train,2100,correct,12,35,46,35,7,7,1,128
ablation,train,2100,correct,14,32,47,32,7,7,1,155
ablation,train,2100,correct,14,33,46,33,7,7,1,152
ablation,train,2100,correct,14,34,49,34,7,7,1,127
ablation,train,2100,correct,14,35,48,35,7,7,1,137
ablation,train,2100,correct,15,32,48,32,7,7,1,136
ablation,train,2100,correct,15,33,47,33,7,7,0,280
ablation,train,2100,correct,15,34,46,34,7,7,0,280
ablation,train,2100,correct,15,35,49,35,7,7,1,144
ablation,train,2100,correct,16,32,48,32,7,7,1,180
ablation,train,2100,correct,16,33,46,33,7,7,1,181
ablation,train,2100,correct,16,34,47,34,7,7,1,136
ablation,train,2100,correct,16,35,49,35,7,7,1,132
ablation,train,2100,correct,18,32,47,32,7,7,1,155
ablation,train,2100,correct,18,33,49,33,7,7,1,145
ablation,train,2100,correct,18,34,46,34,7,7,1,136
ablation,train,2100,correct,18,35,48,35,7,7,1,151
ablation,train,2100,correct,19,32,46,32,7,7,1,119
ablation,train,2100,correct,19,33,47,33,7,7,1,134
ablation,train,2100,correct,19,34,49,34,7,7,1,141
ablation,train,2100,correct,19,35,48,35,7,7,1,122
ablation,train,2100,correct,0,32,48,32,7,7,1,81
ablation,train,2100,correct,0,33,46,33,7,7,1,88
ablation,train,2100,correct,0,34,47,34,7,7,1,161
ablation,train,2100,correct,0,35,49,35,7,7,1,127
ablation,train,2100,correct,2,32,49,32,7,7,1,94
ablation,train,2100,correct,2,33,47,33,7,7,1,98
ablation,train,2100,correct,2,34,48,34,7,7,1,98
ablation,train,2100,correct,2,35,46,35,7,7,1,98
ablation,train,2100,correct,4,32,46,32,7,7,1,147
ablation,train,2100,correct,4,33,49,33,7,7,0,220
ablation,train,2100,correct,4,34,48,34,7,7,1,143
ablation,train,2100,correct,4,35,47,35,7,7,1,136
ablation,train,2100,correct,5,32,49,32,7,7,0,220
ablation,train,2100,correct,5,33,47,33,7,7,1,96
ablation,train,2100,correct,5,34,46,34,7,7,1,97
ablation,train,2100,correct,5,35,48,35,7,7,1,101
ablation,train,2100,correct,7,32,49,32,7,7,1,131
ablation,train,2100,correct,7,33,46,33,7,7,1,138
ablation,train,2100,correct,7,34,48,34,7,7,1,173
ablation,train,2100,correct,7,35,47,35,7,7,1,135
ablation,train,2100,correct,9,32,46,32,7,7,1,108
ablation,train,2100,correct,9,33,47,33,7,7,0,220
ablation,train,2100,correct,9,34,48,34,7,7,1,134
ablation,train,2100,correct,9,35,49,35,7,7,0,220
main,validation,2100,same_task_other,31,0,14,0,7,7,0,520
main,validation,2100,same_task_other,31,1,26,1,7,7,0,520
main,validation,2100,same_task_other,31,2,20,2,7,7,0,520
main,validation,2100,same_task_other,31,3,49,3,7,7,1,356
main,validation,2100,same_task_other,31,4,32,4,7,7,0,520
main,validation,2100,same_task_other,31,5,35,5,7,7,0,520
main,validation,2100,same_task_other,31,6,1,6,7,7,1,266
main,validation,2100,same_task_other,31,7,28,7,7,7,0,520
main,validation,2100,same_task_other,31,8,48,8,7,7,0,520
main,validation,2100,same_task_other,31,9,12,9,7,7,0,520
main,validation,2100,same_task_other,31,10,16,10,7,7,1,386
main,validation,2100,same_task_other,31,11,45,11,7,7,0,520
main,validation,2100,same_task_other,31,12,6,12,7,7,0,520
main,validation,2100,same_task_other,31,13,10,13,7,7,0,520
main,validation,2100,same_task_other,31,14,29,14,7,7,0,520
main,validation,2100,same_task_other,31,15,5,15,7,7,0,520
