suite,task_id,split_role,language,init_state_id,env_seed,policy_seed_root,policy_noise_seeds,success,steps,wall_seconds,finished_at,stage_predicates,occupancy_trajectory,horizon_writer_lora,asset,panel,global_task_id,old_writer_unseen_auxiliary,paired_teacher_demo
libero_goal,3,validation,open the top drawer and put the bowl inside,2,7,7,"[3363774331609722801,8253139786491869145,3368484581779491068,8612553514953788360,3894722027564677755,3190718955795415061,2991001216876957682,4192866419922675043,7962505677837112162,7175292029828948796,8491844790255791194,2949627948138133515,5303681245701539414,1155308745191539428,3201939631673426968,5423005270567758498,5285445754580891409,7709290896448816018,9025992740721019095,813219503261836198,333203038065802703,8058843207809665647,6074883454733816144,5645437636263239750,9060421471848062189,5669846821017744901,6911793417026473238,5520882744081832304,4033144688954774214,5722037728728612790,2258528094321100364,7429017648047017388,8453459773754163998,4871519550703567454,2264643863165043998,2455452153663381546,6284431648876090956,4535463135879563938,932093542133184791,4405333388842052032,2816939819880932175,3202764591171351637,8591157489679192782,6810549642148393422,6468647027984217986,7615278400728506221,722232015550427053,4231930097150224521,3543644253855839993,2650712286741199338,9090282210250879073,5398288240747412984,4622181731124500261,2599787332372022932,4523262445791830097,1463404168515523360,4026427953280765004,6398037120012625110,6793133580386116235,8721186165790402125]",False,300,54.78107745060697,57.261499418877065,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""akita_black_bowl_1"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":94655859,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_goal_task_03_state_002.pt"",""replans"":60}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":23,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":3,""teacher_demo"":2,""teacher_raw_frames"":284,""teacher_sampled_frames"":58,""test_use"":false}",O1200,common_held,23,False,2
libero_goal,3,validation,open the top drawer and put the bowl inside,3,7,7,"[4388075535769291481,7803974502177521433,6960389453217531655,7974642187157948843,3283411496312947155,6586695009686616682,4123511674578132013,2196090530291492571,5566191824671470888,4353859427581601500,5796681560742684302,6195846096695566881,2187283033540328667,4805254431331006621,142134161418933864,7898046023979624391,3782121838725784549,3408150707208910651,6955345868561507805,3893497817959283455,7234331721950092451,947681231221082161,2875109334861388196,7976786638142465502,9135828852289962822,6093804056508095392,6608697049945295507,1467126958596194336,3694056898204706913,8513056181514551312,1484077915258504172,5080504256526142696,1035017065713738216,126112981875404032,7669289150036426323,2781740029914150778,5217006033383872045,9039685037125475200,6462999356240774393,6303653117531490239,4664597548959043468,116268932372432574,3169760494611545751,8239059889225203099,8247325195672136574,4981014773857893995,4860918051383045893,1483946875227898703,8649023170131301614,926430796329172283,3390234762027084084,6618699300412413304,2443921480737786859,7372711429289394654,8135821559749606,8229702128023642617,2068159460376777096,8338683901371832641,2195354921544225521,3393921724572223494]",False,300,54.82766618998721,58.09464691299945,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""akita_black_bowl_1"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":94655859,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_goal_task_03_state_003.pt"",""replans"":60}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":23,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":3,""teacher_demo"":3,""teacher_raw_frames"":199,""teacher_sampled_frames"":41,""test_use"":false}",O1200,common_held,23,False,3
libero_goal,6,validation,put the cream cheese in the bowl,0,7,7,"[1219103976213717812,5315326635778241048,6581066537600475800,5384416861622508714,743854383548529066,1105212997721360534,176878808967372638,6226355913612208093,3312999424712431441,8774203458501478435,3366685016606281334,3725356210471090660,8141180129757787358,8376806228341239167,5907852681209368379,5549727159950824425,8863063940509649049,8428194982790091570,8034113827903296093,5328837585514550928]",True,100,20.549061961937696,21.474023597314954,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""cream_cheese_1"",""akita_black_bowl_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":100}]}","{""bytes"":31552659,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_goal_task_06_state_000.pt"",""replans"":20}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":26,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":6,""teacher_demo"":0,""teacher_raw_frames"":92,""teacher_sampled_frames"":20,""test_use"":false}",O1200,common_held,26,False,0
libero_goal,6,validation,put the cream cheese in the bowl,1,7,7,"[172711500567230450,7421732192852202220,5696561469870624486,1959095774179179170,7096899449743204803,6574102587345016126,61461671323595603,1124833847544659051,8371862612761519600,317790859405359394,2368768065563260770,484822171613426146,4530602358412543701,7019089587053173144,6324709606709671691,7558199183049434637,6214980544420630992,6052297001701878808,9129516409868353403,1439083426395263484,4692748106633523466,3720012224695422941,4823991602567067248,3195409965533030582]",True,118,23.158136308658868,24.89231046102941,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""cream_cheese_1"",""akita_black_bowl_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":118}]}","{""bytes"":37863011,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_goal_task_06_state_001.pt"",""replans"":24}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":26,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":6,""teacher_demo"":1,""teacher_raw_frames"":113,""teacher_sampled_frames"":24,""test_use"":false}",O1200,common_held,26,False,1
libero_goal,6,validation,put the cream cheese in the bowl,2,7,7,"[8869015256941978067,4364676101678728631,5793129651229169082,6966585936914818765,3014400220243696677,7835934952702427717,112500066649987043,946246571510749967,9209627272744437452,1782459505040012360,8661789802014128130,6375355591816836646,8480037578167967748,9109856301066563872,5649965148495419357,1361523480028289456,5544897762248452733,7926908190596035863,2691269795480030267,3762153279186053744,3178207901713675661,9171734940684465754]",True,106,20.481292760930955,23.10159802529961,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""cream_cheese_1"",""akita_black_bowl_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":106}]}","{""bytes"":34707803,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_goal_task_06_state_002.pt"",""replans"":22}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":26,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":6,""teacher_demo"":2,""teacher_raw_frames"":103,""teacher_sampled_frames"":22,""test_use"":false}",O1200,common_held,26,False,2
libero_goal,6,validation,put the cream cheese in the bowl,3,7,7,"[3467587809100205298,2928896816047292381,1435237479997991110,8733937688212635507,403890202367671631,5767672073548237334,2482907197191448394,6218636126290372373,5552533092183756129,5031099651492635924,2718241891028489771,343959079166825932,386421086928096082,3882073155129270948,1668398944862961140,5239989079759808327,5646748796877955327,1477718980308966035,5265336241054362918,8749581263222743127,9052339243429153271,3926501468603230102]",True,109,20.191863473970443,23.652053138241172,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""cream_cheese_1"",""akita_black_bowl_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":109}]}","{""bytes"":34707803,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_goal_task_06_state_003.pt"",""replans"":22}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":26,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":6,""teacher_demo"":3,""teacher_raw_frames"":104,""teacher_sampled_frames"":22,""test_use"":false}",O1200,common_held,26,False,3
libero_10,1,validation,put both the cream cheese box and the butter in the basket,0,7,7,"[6121435815512619047,9198136133492397877,8765829600456851509,7041222535750260529,7347630065393026896,2580028621035660761,3998888066084241576,321347343332153252,2645310409860292964,3600052332270670330,8912581740772062518,8468295567590886472,5377788564366722152,5777214288152487855,7829817036294500816,8501742281172678354,5683675586975837944,4715151168542892800,5754295708092879345,671570477553091847,1663316238895543887,4552132804583041443,7506665256121924950,7469169733610095278,2123252778679775852,7401056047726770785,599502111117659115,8669282422218258812,3039940301539086274,7077430281456258073,1332002337416064432,3776562060549698611,3734450047364869830,1418951287358372467,8430334862880071574,340709621708443088,8051791603525114798,910749159723223469,6693791023665261543,5223202734525571362,4652390051136401038,607182125464282334,1724504025363396364,6145216743698259877,6632217765290579420,4546308699174973541,7165572750831335712,7654472516627064315,2092297510147772997,8147809362110549796,5745948255303080899,119950738572812056,4183610026216326889,3530665420526958322,7801627131782584598,8754496288577792990,132473802744525674,6344980773868147280,3952500975645363572,2027245428225958282,1927650453537806106,2512740521107070441,7097193748883680474,2844610087226438012,1083234892691100915,4816330745350218912,8754511766378795554,8760143091839303845,6043024483741875775,723549488408053868,1739052091091687837,274582238362952230,7699824063495730110,3680130800998278920,5472477216559289622,8761677970238075190,2338560315897265059,5831578476898846233,7225880811879126120,5064847793878784504,658537246877017695,4586917552463769620,3632738467167313013,7870932457957464584,4527422042444280243,1852108086206093724,6057949535779431517,6227560449794431465,7285493774943545873,7054154813456385577,4295196837108274568,5240610798287010798,2157760216569249944]",True,463,90.43100431375206,91.66618537064642,"{""ever_satisfied"":[true,true],""final_satisfied"":[true,true],""peak_satisfied_count"":2,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[false,true],""step"":293},{""satisfied"":[true,true],""step"":463}]}","{""bytes"":146715049,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_10_task_01_state_000.pt"",""replans"":93}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":31,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":1,""teacher_demo"":0,""teacher_raw_frames"":258,""teacher_sampled_frames"":53,""test_use"":false}",O1200,common_held,31,False,0
libero_10,1,validation,put both the cream cheese box and the butter in the basket,1,7,7,"[66136584690404204,1183032435003356527,5732753762199970214,1720401479735964275,8096762105900571098,8110576256183317159,627749624633121593,4012944101114361812,7407613280741089515,6091555666974215354,7524113543090785836,2201015540824072742,6357554316873592422,2717064589331837526,8496146421739605321,7573165117756759864,941549900583962793,7508390252310786350,7745158682443670941,7173161088192079640,3896233785756745114,3407976707630940001,4977209342674064701,945854016950933945,2008095024826789324,3987553784325697467,9005051846598122963,4606742795821848611,3202805068549740242,289672210827973828,6234883741079832276,6651120344891319205,6376198737414162662,3788538586357697715,6627573242969805642,6011370663154629921,6569265293773614629,6680209266572780216,3232066089475971860,6771811244672059546,761567453574804361,6966141247532206178,6449643587293589819,4387820435446264726,684332003558619770,4575569270478339413,2666853741826764633,4703770427707681393,601279261956225568,1101740312046038420,4314419429301251926,2657497065404313858,5278913904028470724,4306935866612974264,2218513710484379354,4207194653134620012,8996260354374236651,4644658216506732888,5243065945968330211,7523489891868398484,5169568617123789546,3630025926784487471,5496991495622604049,5224977565955097250,8575440722706876087,6065271283182776493,7455410854511542949,3955212961680531500,2397703139404870646,1809302034679374089,6728056723628172727,6022841150300502468,1896898812840991070,581367364058053055,7967900338711895317,2616742539295295994,3339013224847436685,6374099022802143919,3547986363308797896,1302028264266321532,3885703969976212923,3038899933274363653,1274659608056753953]",True,411,76.91248941514641,79.52773671178147,"{""ever_satisfied"":[true,true],""final_satisfied"":[true,true],""peak_satisfied_count"":2,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":283},{""satisfied"":[true,true],""step"":411}]}","{""bytes"":130939365,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_10_task_01_state_001.pt"",""replans"":83}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":31,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":1,""teacher_demo"":1,""teacher_raw_frames"":252,""teacher_sampled_frames"":52,""test_use"":false}",O1200,common_held,31,False,1
libero_10,1,validation,put both the cream cheese box and the butter in the basket,2,7,7,"[237537544366603088,4377711933226485083,4788660007159805263,17393041038539281,6663540231053520189,5640786627733641716,6657465019700196683,557610952177037896,6990620465574385082,5083340144013246260,5431125978830615161,6771063504230683973,9171636196861380520,6092847668129716701,2633517551440705676,7678200001578988402,1207862821945206703,6905423834438823346,8451344072386187812,7954488185244623399,7419659545470780857,4033453314564488254,8262692835669004409,4338044275411720028,5749216235295601894,2144243427268010703,2726195583078283313,6536632245765142500,6030034414389871759,7208895055044926003,2217444040212311824,8504274990113212780,6821015111846485544,6151758962031277411,5539655904396036590,1734411083081132399,1944860338937866814,3723878479175287422,2121489029533903927,4724699252759105581,8210828354769804888,8219379349200928774,8943552267309242913,5001365223098226299,8574791211410507597,1198132679271159053,696783229804103743,2469720650938780408,7863796595324854571,40578665032007877,207906401635952564,7442488373002408494,7145202880192885009,6187894358791876805,6268169459498638206,1243927226115219108,2995758008844218891,6009473991422210924,5012125767614478739,2626403740146658947,2520420618293281790,2722476508276810225,6840912642664133171,83875925733558605,7089712986038390783,8603608808279576523,5700704723648848733,7853938343515516028,7607005850956452125,6787314053515032945,524117091167867868,7468508234243980107,8997725298965051947,5530287410135940858,395342534446465335,9197979703121896904,6839877507678758060,4193645749647424219,1432438538352840906,6572792808584455210,8997749385902775353,6106476188912778535,3202501799050848954,5543052816613552351,7812759279058855258,3455343860059300031,5191939225307625937,3314743897481995836,8671963553220609745,4068493854088256022,6045642874181940811,2542234573193339791,7145175376455663805,7636246394926315465,2947224322543040359,3825001018252672089,1537923074713159130,3521113722070615648,2789342468843698042,6358115943118138748,589779690775283711,2891160029758315162,3809874528271221723,4056298425238616656]",False,520,95.87659173505381,99.69058398576453,"{""ever_satisfied"":[true,false],""final_satisfied"":[true,false],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":132},{""satisfied"":[false,false],""step"":198},{""satisfied"":[true,false],""step"":225},{""satisfied"":[false,false],""step"":276},{""satisfied"":[true,false],""step"":434},{""satisfied"":[false,false],""step"":441},{""satisfied"":[true,false],""step"":442}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_10_task_01_state_002.pt"",""replans"":104}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":31,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":1,""teacher_demo"":2,""teacher_raw_frames"":246,""teacher_sampled_frames"":50,""test_use"":false}",O1200,common_held,31,False,2
libero_10,1,validation,put both the cream cheese box and the butter in the basket,3,7,7,"[1172433371271890943,1977564003530107199,8115592664614019157,6159323659024996084,2519690596343933893,3091526433145304265,4983200605690899963,8777235373924435877,24668664935122978,4738901875664707595,9146685982721738885,8764811733564714342,6635306866755069675,5286559259175742777,5561457748788341118,8896975671599236419,2575262689060700357,6429110907832080416,4108929753508194225,1278920952570853036,1936917704056445379,2542411021763533232,8853479110757827692,869142526677507796,4060095511433873165,6042885968174723371,4337192355065126869,6967237333313553850,9162203836822167091,1868390445493595235,468709751550360953,5295565572124894114,7834904024165627271,7270315595052438460,3386901692833337559,3416748962656713806,1719984605159610797,2396878498197051677,6830277733851247257,7942976674111433413,1536695889054105869,5082661196935383747,1144820361304319481,4542936399383682853,5541067093559189534,529690065245781455,5029462307555248978,2137477655576930501,5321188535125895451,2070104391903597384,834847158006402801,7253483230452966487,1052936468480163351,8552025359293890063,7580603615504933225,1569145745296256517,6137949514422224468,7562660764472843969,409141062691524893,3383973460302621511,4630998784918542100,3899346986818037287,3175265089064140439,4924449011951044938,4156303845325359211,7694900448521195924,1400762935104569802,6960604059106592194,452563245186382647,7754987409397160068,1680669419616164166,849553679760382897,383189082628014288,5862143357937734684,7568163160770022781,7599529908373285936,3041142869534331622,105126237026140907,6214206691709410873,5836993509239406059,2165691052611190382,5704704268049717633,9002768234225885334,4249241578151460139,2109850119882463633,5014070768486082812,2395669259448408164,5205698568647499533,8206439807761392850,2138773401876216925,3245202509019310374,2041230882120757968,6213452421643305544,1149559515864541208,3138556340763352961,7153861174883512995,6711370508369598272,6512528167997487817,4138676164903788156,6941894878824137839,7310574618247592754,4136379133205037650,4348489292662483355,9204963173706685255]",False,520,96.50539842899889,101.57152754859999,"{""ever_satisfied"":[true,false],""final_satisfied"":[false,false],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":199},{""satisfied"":[false,false],""step"":258},{""satisfied"":[true,false],""step"":262},{""satisfied"":[false,false],""step"":263},{""satisfied"":[true,false],""step"":280},{""satisfied"":[false,false],""step"":281},{""satisfied"":[true,false],""step"":285},{""satisfied"":[false,false],""step"":456}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/O1200/trajectories/libero_10_task_01_state_003.pt"",""replans"":104}","{""asset"":""O1200"",""checkpoint_selection_use"":false,""global_task_id"":31,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":1,""teacher_demo"":3,""teacher_raw_frames"":288,""teacher_sampled_frames"":59,""test_use"":false}",O1200,common_held,31,False,3
libero_spatial,3,validation,pick up the black bowl on the cookie box and place it on the plate,0,7,7,"[336169725590312743,567642240813974001,8354292684063646108,5334794776498519797,2040010150640505745,2343701475842438382,5412470899770061167,820364343317419064,5457482945389825552,2504491285362484018,7422502578034213173,5056665176767612485,2003354737360645143,8279383433696764486,4208196502484156673,8983410438659563528,2296803609333534892,2041091650467651175,7305716513144627935,7294937211943360544,8345237991230332652,7378017725889838708,8716448154690811246,5248443494691871216]",True,118,28.42317659780383,29.651022095698863,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":118}]}","{""bytes"":37863389,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_spatial_task_03_state_000.pt"",""replans"":24}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":3,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_spatial"",""task_id"":3,""teacher_demo"":0,""teacher_raw_frames"":99,""teacher_sampled_frames"":21,""test_use"":false}",O1500,common_held,3,False,0
libero_spatial,3,validation,pick up the black bowl on the cookie box and place it on the plate,1,7,7,"[3071172578146223952,2080936696745084643,5469435010854225470,2153244960118961693,6816072406336098585,1734556419457555794,7851340247296578549,4816167663840372196,4754548742721011271,9211355379407494252,137860901857221128,9090171750181843907,8119349483388016788,4891543561003366242,4473642343538525021,8364298704962546982,1629217563418473229,3290217260496827766,7629897306060874214,4742490323170293522,6404441703517424389,2964772810324140608,8627077584774895936,7067740256789030010,6096419447607542293,2421140236193322289,2141270493379617205,1010245111888233794,1882603917034485663,6807540081070718306,7958976321620515269,1353257216537134775,354288215576696133,7398095969472644875,5516130732246258088,3260659763272367547,9016830905651363263,9040689358250327078,3852222077895087847,733719658047369777,2215874165970119567,1228841508309924712,7446902625025060330,1614446166569296241]",False,220,41.159789060242474,43.492307987995446,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_spatial_task_03_state_001.pt"",""replans"":44}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":3,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_spatial"",""task_id"":3,""teacher_demo"":1,""teacher_raw_frames"":101,""teacher_sampled_frames"":21,""test_use"":false}",O1500,common_held,3,False,1
libero_spatial,3,validation,pick up the black bowl on the cookie box and place it on the plate,2,7,7,"[6298054988284327818,6912635386658077700,383976089418881795,2587202063313400801,7021786076458083965,593234421942514120,8669872273799573751,5991206727220654679,3270751023889855435,8139016423407761104,4028834637132934680,4043526413053354951,8641375561554741217,7084097018260223068,3748824873657071406,2524451583669730806,2801126175072182625,5243106494803483929,1850557323821615607,3769967364146662180,5559034931446361638,7379059557454514174,5208848188514599125]",True,111,24.65463560493663,28.160450778901577,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":111}]}","{""bytes"":36285802,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_spatial_task_03_state_002.pt"",""replans"":23}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":3,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_spatial"",""task_id"":3,""teacher_demo"":2,""teacher_raw_frames"":95,""teacher_sampled_frames"":20,""test_use"":false}",O1500,common_held,3,False,2
libero_spatial,3,validation,pick up the black bowl on the cookie box and place it on the plate,3,7,7,"[5844883203585125168,5025841759868289392,3144194430178048546,4801875581304945847,468081466817769956,4734881704432230013,959494122824425653,1945541120257169749,6506988136844350673,1323002413188064283,1282348786779226374,6571566919880846274,5302843147758881824,8099844664203210874,4162119894034043737,5099925154081425737,6833960761683269512,7413558454919553786,3214155400790689838,8476036750337665618,5683741918122184492,3146513501583868712,5134754843935734534,7295903721501276154,6966475529449043799,964144398375903039,5537281316329676556,2570112512858642678,8253316964221879720,2000320299649689463,7363408069598897341,7244719144436028534,1277706102151985398,2882953250328450485,6809773225674697798,4961094627183306235,3601228802350205382,4033712914798725752,3897374095001332926,6898814568060512473,8284858137158279658,330857029533074500,6288659453853307531,4954602287269604115]",False,220,40.91250075912103,45.56916879769415,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69415257,""path"":""<writer-stability-study>/rollouts/e1/O1500/trajectories/libero_spatial_task_03_state_003.pt"",""replans"":44}","{""asset"":""O1500"",""checkpoint_selection_use"":false,""global_task_id"":3,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_spatial"",""task_id"":3,""teacher_demo"":3,""teacher_raw_frames"":115,""teacher_sampled_frames"":24,""test_use"":false}",O1500,common_held,3,False,3
