panel,writer_step,arm,suite,task_id,init_state_id,language,success,steps,wall_seconds,split_role,env_seed,policy_seed_root,policy_noise_draws,condition_id,selection_mode,selection_seed,video_ordinal,language_global_task_id,used_video_global_task_id,used_video_suite,used_video_task_id,teacher_demo_indices,paired_correct_demos,paired_other_demos,video_raw_frame_count,video_sampled_frame_count,single_complete_rank16,writer_invocations,panel_integrity_passed
cross_episode_correct_1000,1000,correct,libero_goal,6,35,put the cream cheese in the bowl,1,111,66.83905888535082,validation,7,7,23,task_26_demos_13,per_init_ordinal,20260911,35,26,26,libero_goal,6,[13],[13],[30],96,20,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,36,put the cream cheese in the bowl,1,112,65.4857942648232,validation,7,7,23,task_26_demos_04,per_init_ordinal,20260911,36,26,26,libero_goal,6,[4],[4],[21],94,20,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,37,put the cream cheese in the bowl,1,115,64.33777360524982,validation,7,7,23,task_26_demos_30,per_init_ordinal,20260911,37,26,26,libero_goal,6,[30],[30],[47],95,20,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,38,put the cream cheese in the bowl,1,86,50.16603072639555,validation,7,7,18,task_26_demos_03,per_init_ordinal,20260911,38,26,26,libero_goal,6,[3],[3],[20],104,22,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,39,put the cream cheese in the bowl,0,300,95.38573069032282,validation,7,7,60,task_26_demos_46,per_init_ordinal,20260911,39,26,26,libero_goal,6,[46],[46],[13],114,24,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,40,put the cream cheese in the bowl,1,111,65.71428028959781,validation,7,7,23,task_26_demos_14,per_init_ordinal,20260911,40,26,26,libero_goal,6,[14],[14],[31],106,22,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,41,put the cream cheese in the bowl,1,109,63.60187775734812,validation,7,7,22,task_26_demos_28,per_init_ordinal,20260911,41,26,26,libero_goal,6,[28],[28],[45],95,20,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,42,put the cream cheese in the bowl,1,87,52.097912484779954,validation,7,7,18,task_26_demos_19,per_init_ordinal,20260911,42,26,26,libero_goal,6,[19],[19],[36],92,20,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,43,put the cream cheese in the bowl,1,110,61.649025574326515,validation,7,7,22,task_26_demos_17,per_init_ordinal,20260911,43,26,26,libero_goal,6,[17],[17],[34],107,23,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,44,put the cream cheese in the bowl,1,113,61.50899242796004,validation,7,7,23,task_26_demos_33,per_init_ordinal,20260911,44,26,26,libero_goal,6,[33],[33],[0],111,23,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,45,put the cream cheese in the bowl,1,97,54.486607608385384,validation,7,7,20,task_26_demos_37,per_init_ordinal,20260911,45,26,26,libero_goal,6,[37],[37],[4],96,20,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,46,put the cream cheese in the bowl,1,107,58.13357703201473,validation,7,7,22,task_26_demos_15,per_init_ordinal,20260911,46,26,26,libero_goal,6,[15],[15],[32],86,18,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,47,put the cream cheese in the bowl,1,102,54.90022237226367,validation,7,7,21,task_26_demos_25,per_init_ordinal,20260911,47,26,26,libero_goal,6,[25],[25],[42],108,23,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,48,put the cream cheese in the bowl,0,300,68.99225282669067,validation,7,7,60,task_26_demos_06,per_init_ordinal,20260911,48,26,26,libero_goal,6,[6],[6],[23],110,23,True,1,True
cross_episode_correct_1000,1000,correct,libero_goal,6,49,put the cream cheese in the bowl,0,300,67.71395428851247,validation,7,7,60,task_26_demos_18,per_init_ordinal,20260911,49,26,26,libero_goal,6,[18],[18],[35],96,20,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,0,pick up the cream cheese and place it in the basket,0,280,150.66074641048908,validation,7,7,56,task_11_demos_34,per_init_ordinal,20260911,0,11,11,libero_object,1,[34],[34],[1],127,27,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,1,pick up the cream cheese and place it in the basket,1,238,133.19753699097782,validation,7,7,48,task_11_demos_10,per_init_ordinal,20260911,1,11,11,libero_object,1,[10],[10],[27],132,28,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,2,pick up the cream cheese and place it in the basket,0,280,148.21703143883497,validation,7,7,56,task_11_demos_12,per_init_ordinal,20260911,2,11,11,libero_object,1,[12],[12],[29],133,28,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,3,pick up the cream cheese and place it in the basket,1,269,143.0762215219438,validation,7,7,54,task_11_demos_02,per_init_ordinal,20260911,3,11,11,libero_object,1,[2],[2],[19],125,26,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,4,pick up the cream cheese and place it in the basket,0,280,145.99000226333737,validation,7,7,56,task_11_demos_39,per_init_ordinal,20260911,4,11,11,libero_object,1,[39],[39],[6],164,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,5,pick up the cream cheese and place it in the basket,0,280,144.88683726172894,validation,7,7,56,task_11_demos_08,per_init_ordinal,20260911,5,11,11,libero_object,1,[8],[8],[25],176,36,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,6,pick up the cream cheese and place it in the basket,1,254,133.40082091093063,validation,7,7,51,task_11_demos_35,per_init_ordinal,20260911,6,11,11,libero_object,1,[35],[35],[2],139,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,7,pick up the cream cheese and place it in the basket,0,280,142.6834156839177,validation,7,7,56,task_11_demos_41,per_init_ordinal,20260911,7,11,11,libero_object,1,[41],[41],[8],136,28,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,8,pick up the cream cheese and place it in the basket,0,280,155.83187169581652,validation,7,7,56,task_11_demos_45,per_init_ordinal,20260911,8,11,11,libero_object,1,[45],[45],[12],163,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,9,pick up the cream cheese and place it in the basket,0,280,154.3257514955476,validation,7,7,56,task_11_demos_16,per_init_ordinal,20260911,9,11,11,libero_object,1,[16],[16],[33],119,25,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,10,pick up the cream cheese and place it in the basket,0,280,152.7501487294212,validation,7,7,56,task_11_demos_04,per_init_ordinal,20260911,10,11,11,libero_object,1,[4],[4],[21],127,27,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,11,pick up the cream cheese and place it in the basket,0,280,151.28643376100808,validation,7,7,56,task_11_demos_03,per_init_ordinal,20260911,11,11,11,libero_object,1,[3],[3],[20],133,28,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,12,pick up the cream cheese and place it in the basket,0,280,149.83891951851547,validation,7,7,56,task_11_demos_30,per_init_ordinal,20260911,12,11,11,libero_object,1,[30],[30],[47],171,35,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,13,pick up the cream cheese and place it in the basket,1,277,147.90134471654892,validation,7,7,56,task_11_demos_23,per_init_ordinal,20260911,13,11,11,libero_object,1,[23],[23],[40],140,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,14,pick up the cream cheese and place it in the basket,0,280,146.6864289753139,validation,7,7,56,task_11_demos_14,per_init_ordinal,20260911,14,11,11,libero_object,1,[14],[14],[31],157,33,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,15,pick up the cream cheese and place it in the basket,1,249,133.65461703483015,validation,7,7,50,task_11_demos_48,per_init_ordinal,20260911,15,11,11,libero_object,1,[48],[48],[15],137,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,16,pick up the cream cheese and place it in the basket,0,280,152.27336560189724,validation,7,7,56,task_11_demos_33,per_init_ordinal,20260911,16,11,11,libero_object,1,[33],[33],[0],145,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,17,pick up the cream cheese and place it in the basket,0,280,151.10714024864137,validation,7,7,56,task_11_demos_18,per_init_ordinal,20260911,17,11,11,libero_object,1,[18],[18],[35],177,37,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,18,pick up the cream cheese and place it in the basket,0,280,150.02977543883026,validation,7,7,56,task_11_demos_13,per_init_ordinal,20260911,18,11,11,libero_object,1,[13],[13],[30],142,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,19,pick up the cream cheese and place it in the basket,0,280,148.76236410904676,validation,7,7,56,task_11_demos_46,per_init_ordinal,20260911,19,11,11,libero_object,1,[46],[46],[13],135,28,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,20,pick up the cream cheese and place it in the basket,0,280,147.4427068894729,validation,7,7,56,task_11_demos_43,per_init_ordinal,20260911,20,11,11,libero_object,1,[43],[43],[10],142,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,21,pick up the cream cheese and place it in the basket,0,280,146.31590385269374,validation,7,7,56,task_11_demos_28,per_init_ordinal,20260911,21,11,11,libero_object,1,[28],[28],[45],140,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,22,pick up the cream cheese and place it in the basket,0,280,145.12955636251718,validation,7,7,56,task_11_demos_29,per_init_ordinal,20260911,22,11,11,libero_object,1,[29],[29],[46],178,37,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,23,pick up the cream cheese and place it in the basket,1,253,129.87528558075428,validation,7,7,51,task_11_demos_17,per_init_ordinal,20260911,23,11,11,libero_object,1,[17],[17],[34],144,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,24,pick up the cream cheese and place it in the basket,1,212,136.04671005532146,validation,7,7,43,task_11_demos_37,per_init_ordinal,20260911,24,11,11,libero_object,1,[37],[37],[4],135,28,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,25,pick up the cream cheese and place it in the basket,1,268,156.56624064035714,validation,7,7,54,task_11_demos_31,per_init_ordinal,20260911,25,11,11,libero_object,1,[31],[31],[48],151,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,26,pick up the cream cheese and place it in the basket,0,280,157.34660158120096,validation,7,7,56,task_11_demos_26,per_init_ordinal,20260911,26,11,11,libero_object,1,[26],[26],[43],138,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,27,pick up the cream cheese and place it in the basket,1,247,147.9908850621432,validation,7,7,50,task_11_demos_40,per_init_ordinal,20260911,27,11,11,libero_object,1,[40],[40],[7],151,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,28,pick up the cream cheese and place it in the basket,0,280,155.1945448908955,validation,7,7,56,task_11_demos_42,per_init_ordinal,20260911,28,11,11,libero_object,1,[42],[42],[9],139,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,29,pick up the cream cheese and place it in the basket,0,280,154.15326437260956,validation,7,7,56,task_11_demos_32,per_init_ordinal,20260911,29,11,11,libero_object,1,[32],[32],[49],172,36,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,30,pick up the cream cheese and place it in the basket,0,280,152.89050311408937,validation,7,7,56,task_11_demos_24,per_init_ordinal,20260911,30,11,11,libero_object,1,[24],[24],[41],127,27,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,31,pick up the cream cheese and place it in the basket,1,213,128.31625883001834,validation,7,7,43,task_11_demos_19,per_init_ordinal,20260911,31,11,11,libero_object,1,[19],[19],[36],127,27,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,32,pick up the cream cheese and place it in the basket,0,280,152.52972730062902,validation,7,7,56,task_11_demos_47,per_init_ordinal,20260911,32,11,11,libero_object,1,[47],[47],[14],156,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,33,pick up the cream cheese and place it in the basket,0,280,151.36124773602933,validation,7,7,56,task_11_demos_38,per_init_ordinal,20260911,33,11,11,libero_object,1,[38],[38],[5],130,27,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,34,pick up the cream cheese and place it in the basket,0,280,150.09552127402276,validation,7,7,56,task_11_demos_11,per_init_ordinal,20260911,34,11,11,libero_object,1,[11],[11],[28],162,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,35,pick up the cream cheese and place it in the basket,0,280,148.98256864771247,validation,7,7,56,task_11_demos_22,per_init_ordinal,20260911,35,11,11,libero_object,1,[22],[22],[39],125,26,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,36,pick up the cream cheese and place it in the basket,0,280,147.5838178107515,validation,7,7,56,task_11_demos_25,per_init_ordinal,20260911,36,11,11,libero_object,1,[25],[25],[42],131,27,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,37,pick up the cream cheese and place it in the basket,0,280,146.43132083676755,validation,7,7,56,task_11_demos_15,per_init_ordinal,20260911,37,11,11,libero_object,1,[15],[15],[32],130,27,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,38,pick up the cream cheese and place it in the basket,0,280,145.2556587215513,validation,7,7,56,task_11_demos_09,per_init_ordinal,20260911,38,11,11,libero_object,1,[9],[9],[26],150,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,39,pick up the cream cheese and place it in the basket,0,280,143.9072487782687,validation,7,7,56,task_11_demos_05,per_init_ordinal,20260911,39,11,11,libero_object,1,[5],[5],[22],156,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,40,pick up the cream cheese and place it in the basket,1,241,125.07710809074342,validation,7,7,49,task_11_demos_07,per_init_ordinal,20260911,40,11,11,libero_object,1,[7],[7],[24],141,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,41,pick up the cream cheese and place it in the basket,0,280,140.29982213210315,validation,7,7,56,task_11_demos_01,per_init_ordinal,20260911,41,11,11,libero_object,1,[1],[1],[18],187,39,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,42,pick up the cream cheese and place it in the basket,0,280,139.2161609325558,validation,7,7,56,task_11_demos_27,per_init_ordinal,20260911,42,11,11,libero_object,1,[27],[27],[44],121,25,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,43,pick up the cream cheese and place it in the basket,0,280,138.13565422501415,validation,7,7,56,task_11_demos_20,per_init_ordinal,20260911,43,11,11,libero_object,1,[20],[20],[37],123,26,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,44,pick up the cream cheese and place it in the basket,0,280,137.0899103274569,validation,7,7,56,task_11_demos_00,per_init_ordinal,20260911,44,11,11,libero_object,1,[0],[0],[17],139,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,45,pick up the cream cheese and place it in the basket,0,280,136.01691012643278,validation,7,7,56,task_11_demos_49,per_init_ordinal,20260911,45,11,11,libero_object,1,[49],[49],[16],128,27,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,46,pick up the cream cheese and place it in the basket,1,219,107.16322041954845,validation,7,7,44,task_11_demos_44,per_init_ordinal,20260911,46,11,11,libero_object,1,[44],[44],[11],137,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,47,pick up the cream cheese and place it in the basket,0,280,133.80389461945742,validation,7,7,56,task_11_demos_36,per_init_ordinal,20260911,47,11,11,libero_object,1,[36],[36],[3],141,29,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,48,pick up the cream cheese and place it in the basket,1,220,50.7861959785223,validation,7,7,44,task_11_demos_06,per_init_ordinal,20260911,48,11,11,libero_object,1,[6],[6],[23],168,35,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,1,49,pick up the cream cheese and place it in the basket,0,280,57.926011281087995,validation,7,7,56,task_11_demos_21,per_init_ordinal,20260911,49,11,11,libero_object,1,[21],[21],[38],147,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,0,pick up the butter and place it in the basket,0,280,159.2983890529722,validation,7,7,56,task_16_demos_48,per_init_ordinal,20260911,0,16,16,libero_object,6,[48],[48],[15],146,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,1,pick up the butter and place it in the basket,0,280,158.05981606896967,validation,7,7,56,task_16_demos_23,per_init_ordinal,20260911,1,16,16,libero_object,6,[23],[23],[40],158,33,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,2,pick up the butter and place it in the basket,0,280,157.00629325956106,validation,7,7,56,task_16_demos_31,per_init_ordinal,20260911,2,16,16,libero_object,6,[31],[31],[48],164,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,3,pick up the butter and place it in the basket,0,280,155.86128467042,validation,7,7,56,task_16_demos_00,per_init_ordinal,20260911,3,16,16,libero_object,6,[0],[0],[17],169,35,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,4,pick up the butter and place it in the basket,0,280,154.83855294063687,validation,7,7,56,task_16_demos_25,per_init_ordinal,20260911,4,16,16,libero_object,6,[25],[25],[42],177,37,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,5,pick up the butter and place it in the basket,0,280,153.7094120066613,validation,7,7,56,task_16_demos_39,per_init_ordinal,20260911,5,16,16,libero_object,6,[39],[39],[6],165,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,6,pick up the butter and place it in the basket,0,280,152.74541147984564,validation,7,7,56,task_16_demos_02,per_init_ordinal,20260911,6,16,16,libero_object,6,[2],[2],[19],159,33,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,7,pick up the butter and place it in the basket,0,280,151.6698170285672,validation,7,7,56,task_16_demos_20,per_init_ordinal,20260911,7,16,16,libero_object,6,[20],[20],[37],146,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,8,pick up the butter and place it in the basket,0,280,166.21934180613607,validation,7,7,56,task_16_demos_10,per_init_ordinal,20260911,8,16,16,libero_object,6,[10],[10],[27],152,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,9,pick up the butter and place it in the basket,0,280,164.7322280984372,validation,7,7,56,task_16_demos_04,per_init_ordinal,20260911,9,16,16,libero_object,6,[4],[4],[21],178,37,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,10,pick up the butter and place it in the basket,0,280,163.15652875602245,validation,7,7,56,task_16_demos_03,per_init_ordinal,20260911,10,16,16,libero_object,6,[3],[3],[20],154,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,11,pick up the butter and place it in the basket,0,280,161.67098710127175,validation,7,7,56,task_16_demos_22,per_init_ordinal,20260911,11,16,16,libero_object,6,[22],[22],[39],153,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,12,pick up the butter and place it in the basket,0,280,160.0532252714038,validation,7,7,56,task_16_demos_46,per_init_ordinal,20260911,12,16,16,libero_object,6,[46],[46],[13],157,33,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,13,pick up the butter and place it in the basket,0,280,158.62719978019595,validation,7,7,56,task_16_demos_17,per_init_ordinal,20260911,13,16,16,libero_object,6,[17],[17],[34],167,35,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,14,pick up the butter and place it in the basket,0,280,157.14695640094578,validation,7,7,56,task_16_demos_33,per_init_ordinal,20260911,14,16,16,libero_object,6,[33],[33],[0],144,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,15,pick up the butter and place it in the basket,0,280,155.7741605648771,validation,7,7,56,task_16_demos_08,per_init_ordinal,20260911,15,16,16,libero_object,6,[8],[8],[25],150,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,16,pick up the butter and place it in the basket,0,280,165.2536180038005,validation,7,7,56,task_16_demos_34,per_init_ordinal,20260911,16,16,16,libero_object,6,[34],[34],[1],164,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,17,pick up the butter and place it in the basket,0,280,164.11273058969527,validation,7,7,56,task_16_demos_32,per_init_ordinal,20260911,17,16,16,libero_object,6,[32],[32],[49],152,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,18,pick up the butter and place it in the basket,0,280,162.8815334122628,validation,7,7,56,task_16_demos_28,per_init_ordinal,20260911,18,16,16,libero_object,6,[28],[28],[45],151,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,19,pick up the butter and place it in the basket,0,280,161.72106369119138,validation,7,7,56,task_16_demos_19,per_init_ordinal,20260911,19,16,16,libero_object,6,[19],[19],[36],149,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,20,pick up the butter and place it in the basket,0,280,160.7108235200867,validation,7,7,56,task_16_demos_24,per_init_ordinal,20260911,20,16,16,libero_object,6,[24],[24],[41],150,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,21,pick up the butter and place it in the basket,0,280,159.64515376929194,validation,7,7,56,task_16_demos_35,per_init_ordinal,20260911,21,16,16,libero_object,6,[35],[35],[2],175,36,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,22,pick up the butter and place it in the basket,0,280,158.44639468751848,validation,7,7,56,task_16_demos_40,per_init_ordinal,20260911,22,16,16,libero_object,6,[40],[40],[7],155,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,23,pick up the butter and place it in the basket,0,280,157.35467799659818,validation,7,7,56,task_16_demos_12,per_init_ordinal,20260911,23,16,16,libero_object,6,[12],[12],[29],154,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,24,pick up the butter and place it in the basket,0,280,154.49173162691295,validation,7,7,56,task_16_demos_01,per_init_ordinal,20260911,24,16,16,libero_object,6,[1],[1],[18],149,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,25,pick up the butter and place it in the basket,0,280,153.07167892716825,validation,7,7,56,task_16_demos_18,per_init_ordinal,20260911,25,16,16,libero_object,6,[18],[18],[35],144,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,26,pick up the butter and place it in the basket,0,280,151.43347904458642,validation,7,7,56,task_16_demos_06,per_init_ordinal,20260911,26,16,16,libero_object,6,[6],[6],[23],148,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,27,pick up the butter and place it in the basket,0,280,149.94530015159398,validation,7,7,56,task_16_demos_14,per_init_ordinal,20260911,27,16,16,libero_object,6,[14],[14],[31],154,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,28,pick up the butter and place it in the basket,0,280,148.5562384231016,validation,7,7,56,task_16_demos_09,per_init_ordinal,20260911,28,16,16,libero_object,6,[9],[9],[26],155,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,29,pick up the butter and place it in the basket,0,280,147.10388866160065,validation,7,7,56,task_16_demos_37,per_init_ordinal,20260911,29,16,16,libero_object,6,[37],[37],[4],158,33,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,30,pick up the butter and place it in the basket,0,280,145.77226431760937,validation,7,7,56,task_16_demos_05,per_init_ordinal,20260911,30,16,16,libero_object,6,[5],[5],[22],146,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,31,pick up the butter and place it in the basket,0,280,144.2431830065325,validation,7,7,56,task_16_demos_30,per_init_ordinal,20260911,31,16,16,libero_object,6,[30],[30],[47],162,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,32,pick up the butter and place it in the basket,0,280,150.04436897486448,validation,7,7,56,task_16_demos_15,per_init_ordinal,20260911,32,16,16,libero_object,6,[15],[15],[32],173,36,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,33,pick up the butter and place it in the basket,0,280,148.42405856959522,validation,7,7,56,task_16_demos_36,per_init_ordinal,20260911,33,16,16,libero_object,6,[36],[36],[3],151,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,34,pick up the butter and place it in the basket,0,280,147.0495197251439,validation,7,7,56,task_16_demos_47,per_init_ordinal,20260911,34,16,16,libero_object,6,[47],[47],[14],155,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,35,pick up the butter and place it in the basket,0,280,145.90260942745954,validation,7,7,56,task_16_demos_49,per_init_ordinal,20260911,35,16,16,libero_object,6,[49],[49],[16],151,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,36,pick up the butter and place it in the basket,0,280,144.63394807185978,validation,7,7,56,task_16_demos_42,per_init_ordinal,20260911,36,16,16,libero_object,6,[42],[42],[9],153,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,37,pick up the butter and place it in the basket,0,280,143.26453338284045,validation,7,7,56,task_16_demos_44,per_init_ordinal,20260911,37,16,16,libero_object,6,[44],[44],[11],152,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,38,pick up the butter and place it in the basket,0,280,142.08687149640173,validation,7,7,56,task_16_demos_07,per_init_ordinal,20260911,38,16,16,libero_object,6,[7],[7],[24],154,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,39,pick up the butter and place it in the basket,0,280,140.91890264023095,validation,7,7,56,task_16_demos_11,per_init_ordinal,20260911,39,16,16,libero_object,6,[11],[11],[28],171,35,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,40,pick up the butter and place it in the basket,0,280,152.77667979337275,validation,7,7,56,task_16_demos_45,per_init_ordinal,20260911,40,16,16,libero_object,6,[45],[45],[12],207,43,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,41,pick up the butter and place it in the basket,0,280,151.38195706810802,validation,7,7,56,task_16_demos_43,per_init_ordinal,20260911,41,16,16,libero_object,6,[43],[43],[10],146,30,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,42,pick up the butter and place it in the basket,0,280,149.85812502447516,validation,7,7,56,task_16_demos_38,per_init_ordinal,20260911,42,16,16,libero_object,6,[38],[38],[5],164,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,43,pick up the butter and place it in the basket,0,280,148.26331820338964,validation,7,7,56,task_16_demos_41,per_init_ordinal,20260911,43,16,16,libero_object,6,[41],[41],[8],156,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,44,pick up the butter and place it in the basket,0,280,146.90087251272053,validation,7,7,56,task_16_demos_29,per_init_ordinal,20260911,44,16,16,libero_object,6,[29],[29],[46],164,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,45,pick up the butter and place it in the basket,0,280,145.41420575324446,validation,7,7,56,task_16_demos_26,per_init_ordinal,20260911,45,16,16,libero_object,6,[26],[26],[43],156,32,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,46,pick up the butter and place it in the basket,0,280,143.91933394409716,validation,7,7,56,task_16_demos_13,per_init_ordinal,20260911,46,16,16,libero_object,6,[13],[13],[30],149,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,47,pick up the butter and place it in the basket,0,280,142.53075254522264,validation,7,7,56,task_16_demos_27,per_init_ordinal,20260911,47,16,16,libero_object,6,[27],[27],[44],149,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,48,pick up the butter and place it in the basket,0,280,61.86867970973253,validation,7,7,56,task_16_demos_21,per_init_ordinal,20260911,48,16,16,libero_object,6,[21],[21],[38],162,34,True,1,True
cross_episode_correct_1000,1000,correct,libero_object,6,49,pick up the butter and place it in the basket,0,280,60.709777103737,validation,7,7,56,task_16_demos_16,per_init_ordinal,20260911,49,16,16,libero_object,6,[16],[16],[33],147,31,True,1,True
cross_episode_correct_1000,1000,correct,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,1,93,58.0113571556285,validation,7,7,19,task_03_demos_02,per_init_ordinal,20260911,0,3,3,libero_spatial,3,[2],[2],[19],95,20,True,1,True
cross_episode_correct_1000,1000,correct,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,1,119,66.86387267708778,validation,7,7,24,task_03_demos_36,per_init_ordinal,20260911,1,3,3,libero_spatial,3,[36],[36],[3],92,20,True,1,True
